id,odai_photo_file_name,text,is_laugh,img_path,fold,pred_0,pred_1
r9pnegbws,hqcvrqturx.jpg,落ちてきた天井を支え、「くっ！ここは俺に任せろ、なぁに後で追い付くさ。帰ったら一杯おごれよな」ごっこ,1,../bokete/train/hqcvrqturx.jpg,0,-0.50781894,0.5421744
r9py1w3uo,7pzochzg4v.jpg,どこにも出口がない,0,../bokete/train/7pzochzg4v.jpg,0,0.052876666,0.038924597
dsws86dfs,v1yqykrmah.jpg,ササササササボロー！Yo!Yo!Yo!ササササササボロー！Yo!Yo!,0,../bokete/train/v1yqykrmah.jpg,0,0.3955489,-0.4461797
wdrjfpspi,x8q8tywrd8.jpg,『てっきり還付金くれるかと思っていたらパンプキンでな』「で、もらってきた…と」『うんそーだよぉ』,1,../bokete/train/x8q8tywrd8.jpg,0,-0.5421876,0.57229125
gsa5wa7py,ifts6vpv0v.jpg,サバゲーだと頼もしい経理課長,0,../bokete/train/ifts6vpv0v.jpg,0,0.032181688,0.05384485
razcmwcg4,dtazpfv4bw.jpg,…でもその本マグロお高いんでしょ？,0,../bokete/train/dtazpfv4bw.jpg,0,0.39941663,-0.32922205
rat6yt9vx,a0k9k8iygm.jpg,奥さんはね、大木さんて言うんだほんとはね。だけどちっちゃいから自分の事小木さんって言うんだよ。腰振るんだね、岡田。,0,../bokete/train/a0k9k8iygm.jpg,0,0.01830348,-0.04509926
8buyjcv8y,47wfycv7br.jpg,パパは何で洗濯機に放り込まれたの？「朝帰りだ！お前は？」おねしょ！「さぁ最後の脱水だ！耐え抜くぞ！」おー！,1,../bokete/train/47wfycv7br.jpg,0,-0.30676448,0.31668055
jb8ntx8hp,4ohxk2rmky.jpg,みかんを食べようとしていたが忘れたまま一週間,0,../bokete/train/4ohxk2rmky.jpg,0,-0.36813495,0.41317976
w0lhmiekc,6kevkrifc7.jpg,キムラ蛙,0,../bokete/train/6kevkrifc7.jpg,0,0.5241252,-0.55036515
76dk7dvlp,w9bne3ycal.jpg,「ラーメンは嫌いだ…あれは服が汚れる」,0,../bokete/train/w9bne3ycal.jpg,0,0.07345516,-0.03647331
r0b0kfbiv,apntwkqh6b.jpg,ダメっす！あれはベタに蜃気楼っす！,0,../bokete/train/apntwkqh6b.jpg,0,0.4258245,-0.4448715
wzelyfxmr,5ua3mhqthb.jpg,一人,0,../bokete/train/5ua3mhqthb.jpg,0,0.5219158,-0.58741254
elhzcrxko,qlihbrahkd.jpg,祖父が遺影用の写真を撮影しようとすると猛スピードで回避するので、まだ先が長そうな感じがして安心した,1,../bokete/train/qlihbrahkd.jpg,0,-0.5946031,0.60322446
oijat7xjn,iemctq2lzl.jpg,ここのスタバも潰れてる…,0,../bokete/train/iemctq2lzl.jpg,0,0.37632677,-0.41856298
y7ksjdebo,pnqpnhuyrq.jpg,この道に出てくるんだぁ,1,../bokete/train/pnqpnhuyrq.jpg,0,0.5130857,-0.4667149
zpwapvib8,fg3byi7kfm.jpg,ほんとにモザイク消えるの？,0,../bokete/train/fg3byi7kfm.jpg,0,0.4054246,-0.46185598
mvn38aeai,fywvr01vhq.jpg,みんな、今日は徹夜になりそうだけど、いいか？　おーい、聞いてるか？,0,../bokete/train/fywvr01vhq.jpg,0,0.3359431,-0.36980584
lqnec0uzr,x3zndcbnta.jpg,先輩に「抑揚をつけて話すといいと思います」といった次の日、話の途中でよく「YO」を挟んでくる,1,../bokete/train/x3zndcbnta.jpg,0,-0.6411316,0.6414684
ukj0j1o3p,9mw0rodxlc.jpg,こうして心臓にエネルギーを溜める事で究極奥義「マジン・ザ・ハンド」が出るのですのよ奥様,0,../bokete/train/9mw0rodxlc.jpg,0,0.09374369,0.08250214
0d9t2tm5d,0yyvbt3bdp.jpg,休み時間が終わるチャイムが鳴った,1,../bokete/train/0yyvbt3bdp.jpg,0,-0.47649243,0.4782964
duplu8nlr,m2rdjjcfqq.jpg,最近できたのに関暁夫がすげー誤解をふっかけてくる。,0,../bokete/train/m2rdjjcfqq.jpg,0,-0.13171455,0.123694345
tyjyc7oio,hlv46tl8xa.jpg,面接開始からずっとタメ口をきかれている,1,../bokete/train/hlv46tl8xa.jpg,0,-0.1801058,0.1585495
1mhsxzfkb,xkqbuqa8ao.jpg,モブが主役のスピンオフ,0,../bokete/train/xkqbuqa8ao.jpg,0,0.27634132,-0.2812515
mdwe3pngy,pkrpeq2ijo.jpg,17000…19000…21000... バカな……!! まだ戦闘力が上がってるだと……!!,1,../bokete/train/pkrpeq2ijo.jpg,0,0.2022874,-0.20919347
esmlignmy,ziumj48t82.jpg,"いやいや、カレーつまみ食いしただけじゃん、それ降ろせよ。
いや降ろせよ！！",0,../bokete/train/ziumj48t82.jpg,0,-0.22165564,0.20811106
qpeoysria,ghrnxwzcam.jpg,じじいがかれこれ２時間停止したままなので、そろそろ頭ぺチーンいったろうかと思う,0,../bokete/train/ghrnxwzcam.jpg,0,-0.5102528,0.56170905
hzh3cy5fb,ufszn56se8.jpg,幼少期からマーキングを教え、縄張りの概念を叩き込む,0,../bokete/train/ufszn56se8.jpg,0,-0.1372244,0.14178403
hfzdskunk,zkfznt6ppn.jpg,カロリーメイトの化石,1,../bokete/train/zkfznt6ppn.jpg,0,0.3002288,-0.30089524
bak2cplbk,f1uswlbnqi.jpg,右「ゆかり、妻としてたまには家族のために晩御飯をウッ！」左「大丈夫？パパ」,0,../bokete/train/f1uswlbnqi.jpg,0,-0.12295412,0.16093479
lxb2kq3w1,rtzugdglq4.jpg,テレビでよく聞く「イヤ〜ン❤️」や「ウァ〜オ❤️」の声の人,1,../bokete/train/rtzugdglq4.jpg,0,-0.09651952,0.13807653
qaihnqkq0,discd79gth.jpg,あれ？この家 僕ひとりしか住んでいないはず。。。あぁ お盆か,1,../bokete/train/discd79gth.jpg,0,-0.0218555,0.08466685
ydhvfbwhd,k87ncedtdt.jpg,「まさか、隊長の家に招かれるとはな…」『何か黒い煙が見えます！』「隊長の奥さんが料理を始めたんだ…」,1,../bokete/train/k87ncedtdt.jpg,0,-0.584198,0.6371162
yacjnasrx,eylq1ob4ov.jpg,昨日取材した原始部族民に街で遭遇,0,../bokete/train/eylq1ob4ov.jpg,0,-0.29823908,0.44428995
jbd2cgw60,wo6jejbtfw.jpg,クールポコ記念館,1,../bokete/train/wo6jejbtfw.jpg,0,0.41764432,-0.32547256
dir0ltl9a,eix619eati.jpg,「舌伸ばし新記録に挑戦します」,0,../bokete/train/eix619eati.jpg,0,0.33500108,-0.19482969
xcev2lg0e,i5afkeznmp.jpg,合コンをセッティングしたジョージだが肝心の女性をセッティングし忘れてた,1,../bokete/train/i5afkeznmp.jpg,0,-0.53434074,0.5617872
gr9ys8gs9,gh1sqwzjg5.jpg,突然｢チャーン｣と聞こえたのでとりあえず｢バブー｣,0,../bokete/train/gh1sqwzjg5.jpg,0,-0.22640699,0.25696096
sxqattrbk,rramhnxgau.jpg,ジュース缶製造工場のパート初日に、アルミの溶解炉に一瞬落ちてすぐに上がった母が午前中で早退して来た,1,../bokete/train/rramhnxgau.jpg,0,-0.67468464,0.67159504
kpxpksopq,50xw0lffcv.jpg,お前ら！かっこつけてないで手を使え！！,1,../bokete/train/50xw0lffcv.jpg,0,0.46785036,-0.4950039
fbn9xjcnr,ryzdpoeidu.jpg,古代テトリスの化石,1,../bokete/train/ryzdpoeidu.jpg,0,0.3286099,-0.3043159
o0xo446np,3kj8iyjfdf.jpg,じいちゃんの徘徊先が毎回インスタ映えする,1,../bokete/train/3kj8iyjfdf.jpg,0,-0.14497799,0.19110988
edn4u8xo5,vdxqhqngue.jpg,吉田沙保里に挑んだ食パンマンが帰ってきた。,0,../bokete/train/vdxqhqngue.jpg,0,-0.15144044,0.17180757
ullhjbi0c,sqfgmohqhc.jpg,看板娘,0,../bokete/train/sqfgmohqhc.jpg,0,0.54231423,-0.55987793
s90nwxo8v,tbtgerwguw.jpg,お…俺の遺伝子構造なんか他人と違うんだが,0,../bokete/train/tbtgerwguw.jpg,0,0.22191152,-0.17136207
hptuwis6e,jadvgxhxhc.jpg,操作するなよ？操作するなよ？と本気で言われてるのに、そのノリっすね！！と操作しかける新人,0,../bokete/train/jadvgxhxhc.jpg,0,-0.08357905,0.12983814
dunukqyn6,rvc2awsbxl.jpg,かみさんを怒らせて2日目「そろそろ縄をほどいてもらえませんか？」なんてなかなか言えない 旦那目線,0,../bokete/train/rvc2awsbxl.jpg,0,-0.2932223,0.3328639
z3j7trkw5,hulkxe3tbs.jpg,夜中にトイレ行く時めっちゃ重装備なたかし君,0,../bokete/train/hulkxe3tbs.jpg,0,0.042013865,0.048982404
pikogctgx,e3jze5wael.jpg,「僕たち」「私たちは(裏声)」『出撃します』,1,../bokete/train/e3jze5wael.jpg,0,-0.2741955,0.44013086
dd9e11ojd,gwwlx7oxbu.jpg,その昔思春期の男の子が一人でスッキリしに来てた場所,0,../bokete/train/gwwlx7oxbu.jpg,0,-0.41832322,0.43711725
d1fhnrqzv,bebjjjtivo.jpg,テツandトモの縮小図,1,../bokete/train/bebjjjtivo.jpg,0,0.39964318,-0.35962048
r8v81vb7y,ojbtuwdm62.jpg,「なぁ、俺の眼鏡知らないか？」／「奇遇だな、俺も今サングラスを探してるんだ」,0,../bokete/train/ojbtuwdm62.jpg,0,-0.06850082,0.21345155
hvoxtfu0h,hsmtoqisjl.jpg,デカルチャー！,0,../bokete/train/hsmtoqisjl.jpg,0,0.56604034,-0.60788846
lp9ncwzax,uxequylpd7.jpg,あの・・・すいません・・・観光もいいんですけど、助けてくれませんか？,0,../bokete/train/uxequylpd7.jpg,0,0.18922845,-0.22715338
yx0rkrcmq,yipbgmfaju.jpg,「お前　つえーな」「おまえもな」,0,../bokete/train/yipbgmfaju.jpg,0,0.101610914,0.0004449496
bjrllljw1,vi7wuurymt.jpg,中身はOMEGAだと言い張る,0,../bokete/train/vi7wuurymt.jpg,0,0.34353524,-0.2803021
sbt6agkhv,rmirxb7c8s.jpg,すみません、プロジェクターが近過ぎて見づらいので2km程下がってもよろしいでしょうか？,1,../bokete/train/rmirxb7c8s.jpg,0,0.011016533,0.06383006
5hlwihgzy,gvm15vafsh.jpg,サッカーボールが3ミリ,1,../bokete/train/gvm15vafsh.jpg,0,0.39571518,-0.3242472
aef9s3u1h,dydukuucfr.jpg,扉のカギを閉め忘れたまま、大量の揖保乃糸を乗せたトラックが走ってしまった,0,../bokete/train/dydukuucfr.jpg,0,-0.40468657,0.49936822
21vqfxfl5,drcw9hn3cx.jpg,ぴょん吉がシャツにくっついた！,0,../bokete/train/drcw9hn3cx.jpg,0,0.42628434,-0.43269405
noxvu2phf,7u74ulokjy.jpg,日曜の朝、NHKで老夫婦が趣味のコンテンポラリーダンスを披露,0,../bokete/train/7u74ulokjy.jpg,0,-0.111551605,0.1532783
9jz4wnjk4,fmwegjmqaz.jpg,どこに監禁されているかわからないので、手当たり次第に「待たせたなお前ら！」を連発する,1,../bokete/train/fmwegjmqaz.jpg,0,-0.5164215,0.53058195
ciazpxvqu,wyupymikyv.jpg,「誰かたすけて！」とは言ったけど、思ってたより「誰か」が来たので安心した。,0,../bokete/train/wyupymikyv.jpg,0,-0.25349653,0.38392553
wbijxuptf,7pe7uds2vj.jpg,「夜のお母さん」で提出した課題が高評価を得るもクッソ怒られる,1,../bokete/train/7pe7uds2vj.jpg,0,-0.6235642,0.6496161
rsqexmgib,mvoaxbomf3.jpg,ここにねこうやって描くと町歩いてても声掛けられないのよ、あたしいつもこうやってるのよ、これで貴方もナンパされないわよ。,0,../bokete/train/mvoaxbomf3.jpg,0,-0.063485466,0.061524946
dj0vwmcsg,mnqdaf12om.jpg,某国にプーさんを連れて行った結果,0,../bokete/train/mnqdaf12om.jpg,0,-0.16827953,0.27186835
5a51swvgz,eyp2fdyjlr.jpg,すけきよ,0,../bokete/train/eyp2fdyjlr.jpg,0,0.5277677,-0.60742307
rsrwzjstw,qspvabzqxz.jpg,上っていくと？下る階段？あ！新手のSASUKEか！,0,../bokete/train/qspvabzqxz.jpg,0,0.18915486,-0.14688697
cytytodfv,lynedrtbaz.jpg,レアガチャでどんだけ課金しても魔剣士しか当たらない,1,../bokete/train/lynedrtbaz.jpg,0,-0.033391833,-0.0015501296
knh8glt5g,lngecnhbrd.jpg,ゆうべは飲み過g…ｵﾛﾛﾛﾛ,0,../bokete/train/lngecnhbrd.jpg,0,0.40886435,-0.3802841
50hz7lx7z,9shsdz0jpd.jpg,移動式カプセルホテル一泊8000円だよ。乗るかい？,0,../bokete/train/9shsdz0jpd.jpg,0,0.10156959,-0.07446303
mrtbkpk8e,mojahejali.jpg,現地ガイドの案内について行けない所がある,1,../bokete/train/mojahejali.jpg,0,-0.39336237,0.3890293
q5wb6nzlz,n3em6o3yaq.jpg,呑めば呑むほど強くなる,0,../bokete/train/n3em6o3yaq.jpg,0,0.1417855,-0.17738591
ji4hin90m,bmlxfrao6y.jpg,いちご狩りという言葉を言うたび警戒の表情を見せてくる,1,../bokete/train/bmlxfrao6y.jpg,0,-0.32511356,0.3746545
0zvw60tgw,k0tqmwsbgp.jpg,フィニッシュは背負い投げ,0,../bokete/train/k0tqmwsbgp.jpg,0,0.15125614,-0.14911486
1kmlk9mfk,gpfsths32x.jpg,借り物競争で、「寝てる軍人」が出てしまった。,1,../bokete/train/gpfsths32x.jpg,0,-0.40346822,0.48729718
cf4pemgev,wxd2faebus.jpg,父さん会社行く気あるの？,0,../bokete/train/wxd2faebus.jpg,0,0.26367587,-0.2857242
h4lwxlrkj,9g0bzm1ybv.jpg,エレベーターアクション2018 (タイトー),0,../bokete/train/9g0bzm1ybv.jpg,0,0.42372516,-0.40668255
bl18ce5ym,o3cdaqwixw.jpg,車の中にチョコを放置していたら、愛が育まれていた,0,../bokete/train/o3cdaqwixw.jpg,0,-0.53615177,0.53843707
151vv2epu,eilywlgawr.jpg,パパが酔っ払いにボッコボコにされる瞬間を、圧倒的芸術センスで爽やかに描きあげたタカシ君の絵日記。,1,../bokete/train/eilywlgawr.jpg,0,-0.10530483,0.09161465
to2memxo2,ykfbitml3u.jpg,極東の同盟国がまた私をネタにしてるな。,0,../bokete/train/ykfbitml3u.jpg,0,-0.17087552,0.15541023
jwx1bflxa,8gnujtzgvv.jpg,立ちションで小さな世界を次々と壊していくのがやめられない,0,../bokete/train/8gnujtzgvv.jpg,0,-0.28272012,0.3033058
jhcmgvgyi,if8ecfen0n.jpg,オシッコをかけてた芳香剤の玉が突然割れて中から太郎的なヤツが出てきたが、「甘っ！」と叫んで即絶命した,1,../bokete/train/if8ecfen0n.jpg,0,-0.6187652,0.5098117
nmlwlmdpi,jbkwybqdr9.jpg,ピアノのふたが急に閉まった,1,../bokete/train/jbkwybqdr9.jpg,0,-0.25868332,0.29628024
pctby0jjs,revm1sejal.jpg,わたくし、こういう者です。,0,../bokete/train/revm1sejal.jpg,0,0.31656224,-0.31259817
o73mlrkmj,wnnozomef1.jpg,赤ちゃんを作らない為の道具なのに「今度産む」って名前なの？大人って矛盾の塊～！！,1,../bokete/train/wnnozomef1.jpg,0,-0.28393406,0.30769947
of7cfsnwp,vcaipzusrp.jpg,商談相手の顔を見てると無性に「前世はダンゴムシですか？」と言いたくなるが、ギリギリ抑える。,0,../bokete/train/vcaipzusrp.jpg,0,-0.38665327,0.44287068
stuyo5una,9eyw0eoc17.jpg,ここにタモさん居ると思う者挙手,1,../bokete/train/9eyw0eoc17.jpg,0,0.1388421,-0.023109645
avmsfwkem,kp7xklxqrl.jpg,ようやく静かになりましたね。先生、もう少しで術を使うところでした,1,../bokete/train/kp7xklxqrl.jpg,0,-0.2804762,0.32235137
koazdcrk0,ligweuo3ni.jpg,毎日違う罠に引っかかって学校に来る。,0,../bokete/train/ligweuo3ni.jpg,0,-0.184706,0.21152186
tmga3ltli,jjuvczg907.jpg,この状態でもはいれる保険があるんですか,0,../bokete/train/jjuvczg907.jpg,0,0.1893805,-0.13295068
ngxv0br2q,znopgnim5e.jpg,向かいから来た人が同じ方向に避ける事3分,1,../bokete/train/znopgnim5e.jpg,0,-0.24449155,0.29914424
jkvvtonp0,gbnhqyrqx5.jpg,私は肩から                      私は喉から,1,../bokete/train/gbnhqyrqx5.jpg,0,0.30365223,-0.36459002
yimp3aauv,nxlmvqscwo.jpg,しゃっくり100回したら本気で   臨終すると信じてる奴が               98回目をしたときの顔,1,../bokete/train/nxlmvqscwo.jpg,0,-0.25931355,0.2793017
bu9zfmlak,hvaa00whau.jpg,これは？メイの？メイの？,1,../bokete/train/hvaa00whau.jpg,0,0.6149214,-0.502668
luzfh7pl8,sr3daf217l.jpg,帰りの会を絶対終わらせないジョニー,1,../bokete/train/sr3daf217l.jpg,0,-0.07199822,0.095408715
0hmw1xzrw,qp5xlk6fdx.jpg,テンガ開発室,0,../bokete/train/qp5xlk6fdx.jpg,0,0.42087415,-0.3931198
pps80gxsn,akl0zvgken.jpg,嫌いな上司の葬儀,1,../bokete/train/akl0zvgken.jpg,0,-0.058514327,0.08426174
vbbkjzxlj,cjlkxb2ryj.jpg,これこれ、亀をいじめるのはやめなさい。10000ペリカあげるからその亀を譲ってくれないか？,0,../bokete/train/cjlkxb2ryj.jpg,0,-0.20588431,0.21377064
cnggaai2u,g4mpwnocf8.jpg,ターゲットが見ていた笑点が面白かったので、小遊三が滑るまで首の骨を折るのを待つ凄腕のヒットマン,1,../bokete/train/g4mpwnocf8.jpg,0,-0.52080786,0.5110504
ydm9mt4r9,3zvpr4qkr3.jpg,控えめの気功砲,0,../bokete/train/3zvpr4qkr3.jpg,0,0.36780664,-0.40500745
ly6p4ht14,icirfubfve.jpg,可愛い子が溺れてるけど人工呼吸が必要になるくらいまで待つ,1,../bokete/train/icirfubfve.jpg,0,-0.38320547,0.43493998
rr10morc5,pagasatwc6.jpg,「皆大きくなったな。じゃぁまず、なぜﾀｲﾑｶﾌﾟｾﾙと一緒に先生を埋めたのか聞かせてもらおう。」,1,../bokete/train/pagasatwc6.jpg,0,-0.32943568,0.38538307
ujtyi19jt,h5a5gzpdva.jpg,俺を吉田って呼んだやつ、なんで俺のシフトを知ってるんだ,1,../bokete/train/h5a5gzpdva.jpg,0,0.011165656,0.04785007
rf3dhx7kw,oyceawzloc.jpg,友人に貸したPS4が返ってきた,1,../bokete/train/oyceawzloc.jpg,0,-0.33055806,0.385386
x5apj2au9,msvt5mm1ct.jpg,うーみーのー  こーえーがーーー    ききーーたーくてー,0,../bokete/train/msvt5mm1ct.jpg,0,0.5141233,-0.51912934
onwwuical,y9ftrcpfwq.jpg,この間深夜に曰本の畑で掘り起こされましたが、無事助かりました,0,../bokete/train/y9ftrcpfwq.jpg,0,-0.006678257,0.11295637
oetrly3le,ocxgucmrfg.jpg,隊長、大変です！隊長がボートから落ちました！隊長？聞いてますか隊長!? くっ なぜ返事がないんだ・・。,1,../bokete/train/ocxgucmrfg.jpg,0,-0.25999522,0.25083867
almbh1muj,jan5olklr2.jpg,後ろから抱き付いて「ぎゃあああ！なにすんだテメー！」って言われながらボコボコにされたい,0,../bokete/train/jan5olklr2.jpg,0,-0.2958634,0.37033114
w3ftvzoiz,vjyzvf3adu.jpg,タライを落とすタイミングを計っている。,0,../bokete/train/vjyzvf3adu.jpg,0,0.108598776,-0.10647486
jsgu7jlts,ajv4dropjy.jpg,控えめな彼女に『今日家でモフモフしよ？』と言われたので期待に胸弾ませ行ったら毛布毛布に包まれて息苦しいし包丁を研ぐ音が…,0,../bokete/train/ajv4dropjy.jpg,0,-0.45404434,0.43164027
7psimbhkh,pdgkwojfxh.jpg,｢お？また時間旅行者か｣,0,../bokete/train/pdgkwojfxh.jpg,0,0.19881192,-0.12428954
dg9i8v0nj,b6e4nk2toj.jpg,「帰んな、もうクレアおばさんの名前は捨てたんだ。」,1,../bokete/train/b6e4nk2toj.jpg,0,0.09823441,-0.056407973
ob9vnmork,7w7xopgqdc.jpg,足がイタズラして言うこと聞かないとFacebookに投稿。友達はまだいない,0,../bokete/train/7w7xopgqdc.jpg,0,-0.08301524,0.13604143
meqcol8ct,91hp0vewf7.jpg,孵った子亀たちに「思ってたんと違う！」と言ったら恨めしそうに海へ帰って行った。なんかごめんなさい,0,../bokete/train/91hp0vewf7.jpg,0,-0.58333194,0.6093456
jwyir23yy,6gtacrhl9k.jpg,でも私のはバッドスティック…,0,../bokete/train/6gtacrhl9k.jpg,0,0.58479756,-0.5013267
ilkxetwc1,zdosete15n.jpg,校長の話が長すぎて全校生徒が中年になってしまった,1,../bokete/train/zdosete15n.jpg,0,-0.49454537,0.51962554
eje3m6h8y,aliiipadht.jpg,おい、残機少ないからもう少し1upキノコ集めてこい！,0,../bokete/train/aliiipadht.jpg,0,0.063187174,-0.05391837
0a7ovbfys,qg7vnewm2b.jpg,キリシマブカツヤメルッテ,0,../bokete/train/qg7vnewm2b.jpg,0,0.3554038,-0.2847148
xgcb5o7jm,2ayrns4z91.jpg,「俺はセーラー服を着たJKと言ったんだぞ？」「はい、自分がジョン・カーターであります！」,1,../bokete/train/2ayrns4z91.jpg,0,-0.0729325,0.17702956
nodaujalh,vxpuhlkkwa.jpg,ライスよりアイスを愛する彼女にライスで作ったライスアイスを食べさせたら、一言『あ、いいっすね』だって。,0,../bokete/train/vxpuhlkkwa.jpg,0,-0.069850735,0.13598831
aundysc15,auyl8jaje6.jpg,「うまいわ～　お前がアレルギーで食べられないやつ大体うまいわ～」,1,../bokete/train/auyl8jaje6.jpg,0,0.06389469,0.06383819
yglvsq3bg,tuxxrwdvnq.jpg,『おじょうさんおしゃれの「ゃ」の字もない格好だねぇ』『普通「お」だろ』,1,../bokete/train/tuxxrwdvnq.jpg,0,0.0033413712,0.044436578
yeayol9bq,jsr5zjtqp0.jpg,うちのじいちゃんがプロフィール写真を変更しました。,1,../bokete/train/jsr5zjtqp0.jpg,0,0.09538116,-0.09393794
al7qurm1b,zufzjjv2xg.jpg,マウススメル的に厳しくて首から下が消えるマジックの助手の雰囲気が出ない,0,../bokete/train/zufzjjv2xg.jpg,0,-0.48227343,0.45866254
0cpliuwey,yr6vbofloo.jpg,スズメにいじめられているところを保護,1,../bokete/train/yr6vbofloo.jpg,0,-0.037183143,0.0878502
hgdarphcx,goej116q60.jpg,自分の昔の落書きが作者不明の名画になって困惑してる,1,../bokete/train/goej116q60.jpg,0,-0.19783941,0.12990014
gksui0ajj,vwypivj4ak.jpg,寝てる間に小人さん達が巨根と取り替えてくれる。,0,../bokete/train/vwypivj4ak.jpg,0,-0.26811987,0.30030298
mluij39xd,5eprdelgvq.jpg,溶けかけのOKAO,0,../bokete/train/5eprdelgvq.jpg,0,0.41677397,-0.44646809
mdazx5wec,yfat6n4kje.jpg,おーい？見てねぇで助けろー？,1,../bokete/train/yfat6n4kje.jpg,0,0.3154985,-0.33576152
y7b79z5kp,h34ibsa36i.jpg,次の曲は去年の正月に餅を咽に詰まらせて他界した祖父を想って書いた曲です。聴いて下さい『爺ちゃんのちょと良い所見てみたい』,1,../bokete/train/h34ibsa36i.jpg,0,-0.29868454,0.3415905
pohm8oinq,qmg6xmpdf5.jpg,次の階に行ったらモンスターハウス,0,../bokete/train/qmg6xmpdf5.jpg,0,0.16104633,-0.17379628
oa7muj8h5,alkl7qgpj3.jpg,高出力レーザー砲台,0,../bokete/train/alkl7qgpj3.jpg,0,0.5215907,-0.46312624
bkp6ekylb,xur5ouczp9.jpg,どうせネットで売るんだろ？,1,../bokete/train/xur5ouczp9.jpg,0,0.28658703,-0.2950377
nqvwhka4g,antfujlxbm.jpg,｢…そうだ!全部一段飛ばしで行けばもっとタイムを縮められるはず!｣｢もう終電なくなっちゃいますよ｣,0,../bokete/train/antfujlxbm.jpg,0,-0.5741788,0.63259923
zutrnzsdo,bckg98uyw6.jpg,狙われた毛利小五郎(前編),0,../bokete/train/bckg98uyw6.jpg,0,0.20468661,-0.18590526
b23vp52yc,vxtywishgx.jpg,ピーナツども、チョコボールへの道は険しいぞ。グッドラック！,1,../bokete/train/vxtywishgx.jpg,0,0.15301907,-0.16934521
