id,odai_photo_file_name,text,is_laugh,img_path,fold,pred_0,pred_1
ydm9mt4r9,3zvpr4qkr3.jpg,控えめの気功砲,0,../bokete/train/3zvpr4qkr3.jpg,0,0.13780984,-0.36172873
ly6p4ht14,icirfubfve.jpg,可愛い子が溺れてるけど人工呼吸が必要になるくらいまで待つ,1,../bokete/train/icirfubfve.jpg,0,-0.31467852,0.37160543
rr10morc5,pagasatwc6.jpg,「皆大きくなったな。じゃぁまず、なぜﾀｲﾑｶﾌﾟｾﾙと一緒に先生を埋めたのか聞かせてもらおう。」,1,../bokete/train/pagasatwc6.jpg,0,-0.25210136,0.39718956
ujtyi19jt,h5a5gzpdva.jpg,俺を吉田って呼んだやつ、なんで俺のシフトを知ってるんだ,1,../bokete/train/h5a5gzpdva.jpg,0,0.14370498,-0.17295021
rf3dhx7kw,oyceawzloc.jpg,友人に貸したPS4が返ってきた,1,../bokete/train/oyceawzloc.jpg,0,-0.2847169,0.23714507
x5apj2au9,msvt5mm1ct.jpg,うーみーのー  こーえーがーーー    ききーーたーくてー,0,../bokete/train/msvt5mm1ct.jpg,0,0.13716508,-0.1868276
onwwuical,y9ftrcpfwq.jpg,この間深夜に曰本の畑で掘り起こされましたが、無事助かりました,0,../bokete/train/y9ftrcpfwq.jpg,0,-0.1288079,0.18045323
oetrly3le,ocxgucmrfg.jpg,隊長、大変です！隊長がボートから落ちました！隊長？聞いてますか隊長!? くっ なぜ返事がないんだ・・。,1,../bokete/train/ocxgucmrfg.jpg,0,-0.13563663,0.13380775
almbh1muj,jan5olklr2.jpg,後ろから抱き付いて「ぎゃあああ！なにすんだテメー！」って言われながらボコボコにされたい,0,../bokete/train/jan5olklr2.jpg,0,-0.17052913,0.14371218
w3ftvzoiz,vjyzvf3adu.jpg,タライを落とすタイミングを計っている。,0,../bokete/train/vjyzvf3adu.jpg,0,0.07795321,-0.13717324
jsgu7jlts,ajv4dropjy.jpg,控えめな彼女に『今日家でモフモフしよ？』と言われたので期待に胸弾ませ行ったら毛布毛布に包まれて息苦しいし包丁を研ぐ音が…,0,../bokete/train/ajv4dropjy.jpg,0,-0.62823427,0.85881233
7psimbhkh,pdgkwojfxh.jpg,｢お？また時間旅行者か｣,0,../bokete/train/pdgkwojfxh.jpg,0,-0.038084894,0.0397899
dg9i8v0nj,b6e4nk2toj.jpg,「帰んな、もうクレアおばさんの名前は捨てたんだ。」,1,../bokete/train/b6e4nk2toj.jpg,0,0.043253083,-0.044410482
ob9vnmork,7w7xopgqdc.jpg,足がイタズラして言うこと聞かないとFacebookに投稿。友達はまだいない,0,../bokete/train/7w7xopgqdc.jpg,0,-0.1671837,-0.08598259
meqcol8ct,91hp0vewf7.jpg,孵った子亀たちに「思ってたんと違う！」と言ったら恨めしそうに海へ帰って行った。なんかごめんなさい,0,../bokete/train/91hp0vewf7.jpg,0,-0.6731647,0.765886
jwyir23yy,6gtacrhl9k.jpg,でも私のはバッドスティック…,0,../bokete/train/6gtacrhl9k.jpg,0,0.22456832,-0.47924927
ilkxetwc1,zdosete15n.jpg,校長の話が長すぎて全校生徒が中年になってしまった,1,../bokete/train/zdosete15n.jpg,0,-0.44055048,0.42006543
eje3m6h8y,aliiipadht.jpg,おい、残機少ないからもう少し1upキノコ集めてこい！,0,../bokete/train/aliiipadht.jpg,0,0.0982529,-0.15627092
0a7ovbfys,qg7vnewm2b.jpg,キリシマブカツヤメルッテ,0,../bokete/train/qg7vnewm2b.jpg,0,0.20324822,-0.43142128
xgcb5o7jm,2ayrns4z91.jpg,「俺はセーラー服を着たJKと言ったんだぞ？」「はい、自分がジョン・カーターであります！」,1,../bokete/train/2ayrns4z91.jpg,0,-0.15667392,0.11635212
nodaujalh,vxpuhlkkwa.jpg,ライスよりアイスを愛する彼女にライスで作ったライスアイスを食べさせたら、一言『あ、いいっすね』だって。,0,../bokete/train/vxpuhlkkwa.jpg,0,-0.27301928,0.2587641
aundysc15,auyl8jaje6.jpg,「うまいわ～　お前がアレルギーで食べられないやつ大体うまいわ～」,1,../bokete/train/auyl8jaje6.jpg,0,-0.063912176,0.041533157
yglvsq3bg,tuxxrwdvnq.jpg,『おじょうさんおしゃれの「ゃ」の字もない格好だねぇ』『普通「お」だろ』,1,../bokete/train/tuxxrwdvnq.jpg,0,-0.018067345,0.04422266
yeayol9bq,jsr5zjtqp0.jpg,うちのじいちゃんがプロフィール写真を変更しました。,1,../bokete/train/jsr5zjtqp0.jpg,0,0.012475823,-0.037179716
al7qurm1b,zufzjjv2xg.jpg,マウススメル的に厳しくて首から下が消えるマジックの助手の雰囲気が出ない,0,../bokete/train/zufzjjv2xg.jpg,0,-0.2916977,0.26035827
0cpliuwey,yr6vbofloo.jpg,スズメにいじめられているところを保護,1,../bokete/train/yr6vbofloo.jpg,0,-0.18178742,0.21336362
hgdarphcx,goej116q60.jpg,自分の昔の落書きが作者不明の名画になって困惑してる,1,../bokete/train/goej116q60.jpg,0,-0.21768203,0.028061386
gksui0ajj,vwypivj4ak.jpg,寝てる間に小人さん達が巨根と取り替えてくれる。,0,../bokete/train/vwypivj4ak.jpg,0,-0.014068694,-0.14106932
mluij39xd,5eprdelgvq.jpg,溶けかけのOKAO,0,../bokete/train/5eprdelgvq.jpg,0,0.12279687,-0.33884174
mdazx5wec,yfat6n4kje.jpg,おーい？見てねぇで助けろー？,1,../bokete/train/yfat6n4kje.jpg,0,-0.010887251,-0.20465064
y7b79z5kp,h34ibsa36i.jpg,次の曲は去年の正月に餅を咽に詰まらせて他界した祖父を想って書いた曲です。聴いて下さい『爺ちゃんのちょと良い所見てみたい』,1,../bokete/train/h34ibsa36i.jpg,0,-0.5581056,0.618279
pohm8oinq,qmg6xmpdf5.jpg,次の階に行ったらモンスターハウス,0,../bokete/train/qmg6xmpdf5.jpg,0,0.13472721,-0.38974178
oa7muj8h5,alkl7qgpj3.jpg,高出力レーザー砲台,0,../bokete/train/alkl7qgpj3.jpg,0,0.14748771,-0.46821886
bkp6ekylb,xur5ouczp9.jpg,どうせネットで売るんだろ？,1,../bokete/train/xur5ouczp9.jpg,0,0.14938013,-0.38595086
nqvwhka4g,antfujlxbm.jpg,｢…そうだ!全部一段飛ばしで行けばもっとタイムを縮められるはず!｣｢もう終電なくなっちゃいますよ｣,0,../bokete/train/antfujlxbm.jpg,0,-0.27638248,0.40804675
zutrnzsdo,bckg98uyw6.jpg,狙われた毛利小五郎(前編),0,../bokete/train/bckg98uyw6.jpg,0,0.103190936,-0.3017813
b23vp52yc,vxtywishgx.jpg,ピーナツども、チョコボールへの道は険しいぞ。グッドラック！,1,../bokete/train/vxtywishgx.jpg,0,0.12407868,-0.24317597
